O__3__5007A	N__2__6584A	H__1__6563A	oxygen
1.55860385953e58	7.11710992361e57	4.59419436037e58	-4.6
4.19736020683e58	2.35775324384e58	7.6119875309e58	-4.5
5.28421561694e54	8.25627647882e56	5.0858126522e57	-3
2.18870437991e58	4.2320521616e56	7.90724972643e58	-4.9
5.71596410078e58	5.80822204864e57	1.27184448858e59	-4.8
2.06614879837e57	2.88734564454e58	1.50220412528e58	-3.6
1.22243189658e60	1.5988681251e59	6.67291015255e59	-3.4
9.03909486241e56	1.17776199888e59	1.03861523485e60	-2.9
7.98190797837e58	9.36581950512e58	8.70888503435e59	-3
7.06345374522e59	6.42558226009e56	3.83380099841e59	-4.3
1.29221060744e58	2.1828506654e58	2.58344422261e58	-3.9
1.06315158496e59	3.47231771743e57	1.95060881138e59	-4.8
5.5461128696e55	2.80529841628e56	4.85701416242e57	-4.5
5.99531475508e58	3.11444532872e56	7.68898677204e58	-4.4
4.57043797677e57	3.68553588136e58	2.69036512572e58	-3.4
3.95363249094e57	3.68480357982e57	1.47475537955e58	-3.7
1.47679032107e59	1.38080846845e58	1.33676374934e59	-3.4
1.9335375873e59	7.19587016523e57	1.31209347651e59	-3.5
2.12505732805e55	1.58368839165e57	1.64208575142e58	-2.9
1.15561728784e59	1.19826655131e57	7.67472636858e58	-3.7
3.36749366093e55	2.51917809584e56	8.96144695443e57	-3
4.98313832555e57	1.31749816839e58	2.65753436004e58	-4.6
1.96758135592e60	4.50802199738e57	5.48099642556e59	-3.8
5.99938763532e59	2.17451422526e57	3.81835615066e59	-4.4
3.30119793251e58	3.74107768949e57	7.81537217846e58	-4.7
1.45127074837e59	1.8225398398e58	1.33793430324e59	-3.4
8.36404907848e56	5.84099220771e56	8.37309609641e57	-3.6
1.77132145725e57	9.78773780238e57	1.5056351676e58	-3.4
4.50903050267e59	1.22714998543e58	1.97566644077e59	-3.8
2.08856415182e56	2.479981484e56	8.69198067883e57	-4.7
2.35611186733e58	1.12488969718e57	4.56510660782e58	-4.4
1.4883262235e58	4.16984962373e57	2.58635408398e58	-3.9
1.38119301681e58	3.83501013151e57	3.91249532702e59	-2.9
2.15316663147e58	2.77853424403e58	2.42615310212e59	-3
7.3212398853e59	4.53780539851e57	2.89279617308e59	-3.9
9.95300524298e59	8.76758089518e58	3.99487046417e59	-4
6.25239431519e55	2.50139134463e57	4.79879751311e57	-4.4
2.70389205174e58	2.98624259532e56	7.87406637388e58	-4.8
1.56532019721e59	9.19269059262e58	1.31108356057e59	-3.6
7.74481543379e59	5.48779292988e57	2.94806211139e59	-3.8
5.46696798766e55	8.79864429361e56	4.84734805205e57	-4.5
1.21190393053e59	5.99701392034e57	1.23950706902e59	-4.4
1.41665669639e56	1.60311691553e57	4.72443099543e57	-3.9
2.18556060776e55	7.87695054126e57	4.9486259956e57	-3.3
1.69840161323e56	2.64747924003e56	8.72069974813e57	-4.8
1.2419249153e60	2.42065534654e57	4.1526870989e59	-3.8
9.4288620211e58	1.39562452207e57	7.56844789941e58	-4.1
5.90781559802e56	5.63092032329e57	8.44886197559e57	-3.5
1.55283411177e57	1.14523660375e57	1.52062802114e58	-4.5
1.60142709156e58	2.08498250438e57	2.58542876815e58	-3.8
6.45400067379e58	1.55926577282e58	7.98096689717e58	-3.4
1.13019209975e59	4.25648936823e57	7.62496061104e58	-3.8
4.31242254769e59	2.89542874572e56	4.96301712974e59	-4.8
3.63567744506e57	4.10267866033e57	2.69673366107e58	-3.2
2.23669512264e59	8.11576020787e56	2.8065330644e59	-4.7
9.19239188704e59	4.67689183989e58	7.24076780574e59	-3.2
1.3471046032e58	3.48488630728e57	2.59163579853e58	-4
3.91632840635e58	4.18118246279e58	3.8812971485e59	-3
4.873937685e58	5.5614798954e58	8.07101919496e58	-3.4
5.69772114287e58	1.71726241482e58	7.63978814232e58	-4.4
3.95791634032e57	5.08715029833e56	1.47758090235e58	-3.9
3.46924103447e57	7.49257394658e56	1.48162381343e58	-4
5.26482235315e59	1.83381483741e57	2.79151192638e59	-4.2
3.30341894599e58	4.59881496212e58	4.5397830558e58	-3.7
3.21778738094e58	3.93251548688e58	4.57524997866e58	-3.6
3.3165921548e58	1.58134349427e56	7.82542194606e58	-4.7
2.72247815745e57	3.37108084381e58	4.92175220333e58	-3.1
8.01636017474e59	3.31887380273e58	3.86965827222e59	-4.2
8.19014888085e57	2.7117053365e58	1.47239007907e59	-3
3.54348528269e56	3.45887761841e57	8.52768354376e57	-4.4
3.96236665785e57	9.54914762321e58	4.30046678621e59	-3
8.32702716424e58	6.51356474542e57	1.95024816384e59	-4.9
3.454826563e59	2.84754737248e58	1.91384933871e59	-4.1
1.45159102396e56	9.13946643479e56	4.72702864834e57	-3.9
1.18912019095e59	9.93357754762e57	5.73837559336e59	-3
1.36602981811e56	5.00665585475e56	8.7343260776e57	-4.9
2.08135382163e56	5.87011590744e56	8.68742750276e57	-4.7
1.12327171654e59	3.6308867968e57	7.58146873839e58	-3.9
2.38063859611e59	4.0078322043e56	3.85621019901e59	-4.9
7.10882893174e56	5.92936079663e56	8.41284797662e57	-4
6.35423913273e59	2.05300928351e58	2.86214889645e59	-4
8.19159542095e59	2.52242143532e57	3.86395611843e59	-4.2
1.800783348e60	4.57713731273e58	5.97380280913e59	-3.6
6.27868844059e56	1.23361285516e58	8.3677750302e57	-3.8
3.97687952463e55	2.09098033924e58	9.30710625783e58	-2.9
6.88718526363e58	1.61849833079e57	7.62386600969e58	-4.3
4.65506744856e55	9.46896313199e57	4.87830491859e57	-3.5
8.70222076094e57	1.71726766422e57	2.63822140949e58	-3.4
1.53971090601e59	6.21627338135e58	1.32629775702e59	-3.5
1.17518483284e59	2.43390907043e57	7.6181926255e58	-3.8
6.73156883881e55	1.10013377416e56	4.83867648259e57	-4.4
2.96323063369e55	8.08075927313e56	4.88943023967e57	-4.8
8.77128974862e58	1.56259145426e57	1.96299358407e59	-4.9
6.86764051357e56	1.48690767077e57	1.54381016403e58	-4.9
2.15672903517e58	2.7814616506e58	2.42623515509e59	-3
1.95684153108e59	2.17100372007e57	1.91999223362e59	-4.5
9.91878643013e58	7.98126862104e58	1.36194580826e59	-3.4
8.29929241022e56	2.17186895585e57	8.35673588356e57	-3.7
4.15231932046e58	8.0693831046e56	4.47874459695e58	-4
7.12783197912e58	7.33182130237e56	1.26759670656e59	-4.7
2.84232218713e57	1.79905012337e58	1.47368133613e58	-3.9
1.57775007939e59	1.71875528805e58	1.9249742674e59	-4.6
7.79292029468e59	3.19629241209e56	4.91586094408e59	-4.5
2.31698525629e58	8.36555956702e57	4.55263107799e58	-4.4
1.02621807986e60	1.16940789139e57	5.02727979432e59	-4.3
8.22143830236e56	2.54728438285e57	8.35665201537e57	-3.8
1.57710627736e57	1.15396408166e56	1.52407158134e58	-4.5
2.00451504212e59	4.55264694158e58	1.29587516753e59	-3.6
1.48115230713e59	2.38083277799e57	1.23566179555e59	-4.3
2.25704932555e59	6.50386721472e57	1.28821709849e59	-3.6
1.03102580699e57	2.31441451887e57	1.53069532442e58	-4.7
2.13123647786e58	2.69036314002e58	4.65667040217e58	-3.4
8.39873987595e56	4.39079664734e56	8.37218688515e57	-3.6
1.31439988295e59	5.81769495122e57	1.94018791925e59	-4.7
1.05333442322e58	1.78438550757e57	2.61682096911e58	-4.2
1.65025059191e59	2.32335180349e56	1.93400180581e59	-4.6
2.2897000939e59	4.79609886246e57	1.91035606143e59	-4.4
8.99204646579e57	1.93480503186e57	2.63184084595e58	-4.3
1.41657876288e59	1.68242333896e58	1.92032171e59	-4.6
6.46212968068e58	1.0783216874e59	2.38138737721e59	-3.2
9.55522954742e59	1.79513282305e58	4.74299540319e59	-3.4
1.20383084572e58	5.90701947543e58	4.7462761799e58	-3.4
4.69534202068e59	2.64163470586e57	2.77213381415e59	-4.3
1.29466015015e58	1.64030515584e58	2.58343715464e58	-3.9
4.84627222228e58	5.8569741918e57	7.70953175818e58	-4.5
2.41951113349e57	4.95088271032e58	1.51867349898e59	-3
3.35390453055e58	5.01525313127e56	7.8392476181e58	-4.7
3.44535344244e59	2.39048095866e58	3.89809254301e59	-4.6
4.50632283163e59	1.84347497518e57	1.94175887056e59	-3.9
4.04070249731e58	2.64351146065e56	7.77423793231e58	-4.6
1.17230997679e60	3.14076165162e58	4.18430000281e59	-3.8
7.68550554752e57	8.85365985626e56	2.65258734257e58	-4.4
2.68995616919e58	2.82213647981e58	4.47134252307e58	-4.2
1.44917272664e59	7.49402750612e56	1.23526886741e59	-4.3
1.01297481051e59	9.45412054401e56	7.56780482941e58	-4
5.33327128369e59	5.80568408054e57	2.78663855252e59	-4.2
5.51000579439e55	4.9702184723e56	4.8525717549e57	-4.5
3.55715373366e55	6.09601157844e56	4.87615739404e57	-3.2
2.90258671037e57	1.74035641437e58	1.48170081651e58	-3.7
8.44088315553e59	4.50262871036e57	3.84397096399e59	-4.2
2.82198657219e54	5.62963026695e57	1.681747331e58	-2.9
8.75884461033e58	8.79746444889e58	7.66994737121e58	-3.8
8.3649183503e58	5.22646681738e58	1.3790333766e59	-3.3
2.812839331e57	5.14668505017e56	2.7150955486e58	-4.9
4.10944529178e58	2.65520725121e56	7.79215367483e58	-4.6
3.34900601866e58	5.49446716504e56	4.51794151596e58	-4.2
3.60141640263e59	4.72744930287e56	3.82401045369e59	-4.7
7.71246094209e55	1.76095261427e57	4.79380961125e57	-4.3
1.04007242283e59	4.21592335025e57	7.76392856279e58	-3.6
3.33804442296e59	1.70009621487e57	2.78027573078e59	-4.5
2.78574445583e58	1.85862190132e57	4.53529238419e58	-4.3
2.31472670893e59	1.34968341886e59	2.16361645234e59	-3.5
3.86217181347e59	5.00125787648e57	2.77725024756e59	-4.4
4.67464175941e58	7.35632698615e56	4.47681355894e58	-3.9
1.28712767771e60	1.10015470248e57	4.99574416914e59	-4.2
1.93777228534e57	2.92023678814e57	2.73685359577e58	-3.1
3.54694274378e55	9.28729042133e57	8.9786919396e57	-3.1
8.6815089331e56	3.4596854067e57	1.52877586551e58	-3.2
1.59825994618e59	2.75636568288e58	1.9167850245e59	-4.5
2.20829003128e58	1.78889492209e56	7.92138354591e58	-4.9
5.47763404161e59	3.41445479086e58	5.21925452772e59	-3.2
1.50489644867e55	1.95931404408e57	4.97476187772e57	-3.1
1.04695117684e59	2.37889176675e57	7.76228056275e58	-3.6
1.29165190087e60	8.25403631628e56	4.9917577221e59	-4.2
4.34961004144e58	1.2725198436e58	4.50902087377e58	-3.7
1.02645058178e60	6.98059114999e58	5.46243198351e59	-4.1
1.49250981579e59	5.16466995515e56	2.83318955994e59	-4.9
1.86320444781e58	1.73851869303e57	8.33684892956e58	-3.1
3.90222862211e57	5.54789057263e56	1.47867821061e58	-3.6
6.25750964094e54	1.23715536376e56	5.06775128094e57	-3
2.38237908967e59	3.58484513796e57	1.25535472051e59	-3.8
1.23322353382e56	5.85464973045e57	4.72692839997e57	-3.7
2.77171770742e56	2.65246434102e57	8.56299882562e57	-3.3
1.67437677182e60	1.689033881e57	5.17074622495e59	-4
7.01135913613e56	1.39546497975e57	8.40753795782e57	-4
5.15188948644e57	4.23706107169e57	2.6734428792e58	-4.6
1.22599321895e58	4.76587156324e58	6.13818333369e59	-2.9
1.77008363425e57	4.88410629179e57	2.74404190905e58	-3.1
2.90149450334e58	5.10038216968e58	4.47332474277e58	-4
4.28463060831e58	2.61232497067e57	4.53771863607e58	-3.6
1.03502755443e59	5.60674779863e57	7.76527222555e58	-3.6
5.94730882989e58	1.31005236742e57	7.68241704492e58	-4.4
3.92841010878e59	2.60041962863e57	2.09547590292e59	-3.5
2.38290541391e58	2.18142641744e58	2.41698552514e59	-3
3.26027844171e59	1.0778346977e58	3.53321630214e59	-3.2
1.71045990302e58	2.02885517978e58	4.52340883466e58	-4.5
4.2318873858e58	1.92080698431e58	4.4893492874e58	-3.8
1.6018451205e59	9.73925933409e56	1.92984298674e59	-4.6
1.39820865028e56	4.69847796689e56	4.74014497451e57	-3.5
4.57300711521e55	5.36895477278e55	4.87852886218e57	-4.6
3.054212114e58	2.57464329688e58	4.60578110483e58	-3.5
3.47852839417e59	1.48664485245e57	3.82891928027e59	-4.7
5.39192450719e55	1.55234640342e57	4.83897231517e57	-4.5
2.55819534153e56	1.73908974887e56	8.66123959073e57	-4.6
1.04620674266e59	7.52922013316e57	7.76383695865e58	-3.6
1.23428846275e55	7.01256471527e57	5.00817915556e57	-3.2
3.40161925239e57	1.07191474455e58	1.47758150698e58	-3.7
1.8636710062e60	3.33455318487e57	5.53923657771e59	-3.8
1.47169733353e59	3.16937343817e57	1.2353310175e59	-4.3
3.72566760871e55	7.65708391693e55	4.89323297846e57	-4.7
8.46651350121e58	3.85118593506e57	1.25490451207e59	-4.6
3.71957365662e56	1.12266874851e57	8.5735977263e57	-4.4
7.89998710423e58	4.73880772336e58	5.86772152976e59	-3
1.1524490643e58	9.91661273113e57	4.74108143536e58	-3.2
1.56270432296e59	5.44371294729e57	1.92655745165e59	-4.6
4.04056354117e59	5.55623766869e58	1.95355471882e59	-3.9
6.52215061789e56	3.57216748983e58	2.59773864451e59	-2.9
1.95602208891e59	5.64258098808e58	1.23542450216e59	-4
2.25480113358e58	1.95710391861e58	4.53422887385e58	-4.4
2.29121611755e59	1.97675766159e58	1.25686177891e59	-3.8
3.71401151406e58	1.57749046381e57	4.4902325593e58	-4.1
6.32086201633e57	9.45498890178e56	2.66497124596e58	-4.5
6.7959752357e59	5.16528666646e58	2.98527219341e59	-3.8
4.26169696864e56	4.27425549539e57	8.49694184642e57	-4.3
1.48966462925e58	5.48348641999e57	2.59119249954e58	-3.7
1.87011471865e57	3.17271082312e58	1.49734315953e58	-3.7
8.75998824431e58	2.77714575191e57	1.9624551042e59	-4.9
6.90235174514e56	6.28676055193e56	1.54549147868e58	-4.9
5.08541579235e58	4.13923147349e57	8.06742346835e58	-3.3
7.15056657745e58	4.12626639525e56	1.26818396215e59	-4.7
9.07019108118e55	4.84825443979e56	4.77373762919e57	-3.4
8.16904312207e55	7.67300015981e55	4.82201540654e57	-4.3
6.05600524818e59	1.00475176045e59	3.08165888569e59	-3.7
5.08150454716e57	1.51414912406e58	4.83989392614e58	-3.1
2.31940925821e56	5.60022522329e57	8.60604078994e57	-3.3
3.37558783523e59	6.91185541997e58	1.97980718503e59	-3.9
1.88583091026e60	2.64992672317e58	5.93700352994e59	-3.6
8.81901242291e57	2.7532821639e56	4.69972404281e58	-4.9
9.11555398437e57	1.45921104195e57	2.63510916427e58	-4.3
8.14683817903e56	2.86586654322e57	8.3580908097e57	-3.7
2.26487520264e59	9.43876744742e57	1.24404029956e59	-3.9
1.59383247706e58	9.55116774518e57	4.60508141224e58	-4.6
7.76368054087e58	8.76254408204e57	1.38927036184e59	-3.2
1.36553436883e59	9.02256399e57	2.82045084075e59	-4.9
2.94750573131e57	4.57634208566e57	1.48544427482e58	-4.1
5.44839052312e56	1.27294691909e58	8.40636275375e57	-3.7
1.15755265776e56	4.06535540817e57	4.72779390087e57	-4
1.48385007519e56	2.19463903453e56	4.73011055309e57	-3.9
1.85436993596e53	8.50392357178e56	5.36553126324e57	-2.9
2.20031763015e59	1.90890467542e58	2.80085998453e59	-4.7
1.10204421603e60	8.07222972124e58	4.07696597788e59	-3.9
2.72648219608e56	2.61840383366e57	8.56631125119e57	-3.3
1.81603647175e59	1.49574813776e58	1.23265373023e59	-4.1
1.779426931e59	1.43209712952e58	3.6905736697e59	-3.1
1.54597396437e59	1.32117972955e59	2.23563868688e59	-3.4
1.06178222591e59	1.4944390444e58	7.5847750135e58	-3.9
1.5000557146e59	1.22560033847e57	2.83416169947e59	-4.9
3.62598875385e59	5.15637543491e57	1.91085943861e59	-4.1
4.12778510524e57	1.05939080019e58	2.67471387543e58	-4.7
6.84988068881e59	6.54402254737e57	3.18249171702e59	-3.5
2.63186258318e59	1.10968681027e59	2.14633580939e59	-3.5
1.57403415956e57	2.73384539718e56	1.52360419024e58	-4.5
9.1726566134e56	2.01528593415e57	1.52626106251e58	-3.2
2.39049370156e58	5.30355814519e58	4.64533537343e58	-3.5
3.11882027763e59	2.34056844115e57	1.90722270422e59	-4.2
3.80737515878e57	1.77902400276e57	2.69309295683e58	-3.2
2.77805491323e57	7.89757284971e57	1.48132291186e58	-4.1
1.08381156175e56	9.52196147948e58	6.91240700649e59	-2.9
1.79947438536e57	4.40441673977e57	1.50599936896e58	-4.4
1.2626846411e60	3.86629279776e57	4.26579241016e59	-3.7
6.77525679903e58	6.76862051323e57	7.9618464884e58	-3.4
2.81580656645e57	1.62844102208e56	2.71580976279e58	-4.9
1.60398256576e60	1.19331886985e59	6.27272905504e59	-3.5
3.30293816396e59	3.05175856368e57	4.99444629505e59	-4.9
1.6249597635e60	6.80322233553e58	6.24472467089e59	-3.5
1.19687508096e58	4.98166968851e57	2.62183195325e58	-3.5
1.04266266577e57	1.74490759597e57	1.53346369252e58	-4.7
9.45291482519e58	1.04748747172e57	7.56901942047e58	-4.1
5.3503567316e55	1.44683325604e57	4.83056089263e57	-3.3
2.89352477894e59	1.02189068659e59	3.5057150123e59	-3.3
1.30385638514e57	1.92224631818e58	1.5192737588e58	-3.4
6.06316192181e59	8.00163363649e57	4.96608908951e59	-4.6
5.54993916722e55	1.18346290329e56	4.85720303801e57	-4.5
4.95517366195e59	2.01107191354e58	4.97288366233e59	-4.7
1.60199815384e56	9.09414677618e56	4.71079306328e57	-3.7
8.08683808875e55	1.8091832592e56	4.81650189306e57	-4.3
2.41366845039e57	2.79908778448e58	1.48890979997e58	-3.7
3.80570582157e59	9.08203646704e58	7.98093911383e59	-3.1
1.96733489332e58	3.81110817589e56	4.59577953705e58	-4.5
1.35347767887e58	1.25794672396e58	2.58388170634e58	-3.9
4.454304231e55	9.40585098667e56	4.85928564492e57	-4.6
1.1908182905e58	5.11684865219e57	2.60042549162e58	-4.1
6.923597547e58	3.84098439792e57	7.6238236748e58	-4.3
3.70852017247e58	2.10204403566e57	4.48984303181e58	-4.1
3.14186180271e55	1.77402653771e57	4.89259804096e57	-3.2
1.44525299837e56	1.21600964369e57	4.72686842046e57	-3.9
1.22523828161e58	1.86802253628e58	2.58473434227e58	-4
4.3476895707e59	1.05134838992e57	3.80836735775e59	-4.6
8.17757946973e56	1.3672801701e57	8.3761924361e57	-3.6
1.26500343808e58	4.44872156872e57	4.72705636534e58	-3.2
4.93765023479e57	7.40047325733e57	2.65755330363e58	-4.6
5.19532254405e59	1.82020730541e58	2.79197614041e59	-4.2
4.49947029929e56	3.30187441503e56	8.5423594327e57	-4.3
8.75060201796e57	2.66578912233e58	4.78163103092e58	-3.2
1.04274905351e60	9.13042551874e57	7.14977079039e59	-3.2
2.35960431042e58	4.74719173821e56	4.56631180141e58	-4.4
5.72557912161e59	2.28387283152e57	3.28160418764e59	-3.4
1.31361314183e56	1.03575468043e56	4.75005678767e57	-4
2.15095320333e58	1.44701559075e58	4.52268939856e58	-4.4
1.41749864534e57	8.20621888497e57	1.50393659535e58	-4.5
2.51427743916e56	2.99622315525e58	1.57323792618e59	-2.9
2.69889986961e55	6.82966829278e57	4.92197114549e57	-3.3
8.17812203194e59	7.96022758586e57	3.86340883472e59	-4.2
4.04006736666e59	8.97076244203e56	2.77116922732e59	-4.4
6.17759974234e59	3.70945558812e57	5.16864941548e59	-3.2
1.03444641651e59	6.13725067542e57	1.94509877884e59	-4.8
1.30756776274e59	1.12391716715e59	3.73039058035e59	-3.2
1.16472707516e60	5.92067282184e58	6.86300403612e59	-3.3
1.15965964919e58	1.82113935261e58	2.58332406918e58	-4
9.45982722005e56	1.15599079724e57	1.52503639144e58	-3.2
4.69146972764e59	2.95742705851e57	1.97060767178e59	-3.8
1.05804289496e59	4.8605739659e56	1.25122181707e59	-4.5
5.09314831381e59	4.26755759581e58	2.79311797461e59	-4.2
1.36484800397e56	6.67323892539e56	8.7324595313e57	-4.9
7.4235189425e56	3.81809784638e57	8.3675939946e57	-3.9
6.75976773082e59	2.05427714426e58	3.18755146387e59	-3.5
2.27956930657e59	1.65438093851e58	2.21013596807e59	-3.3
3.81772070161e59	4.5264625525e57	2.09771226517e59	-3.5
1.19827435653e57	1.84796566213e58	1.52052451098e59	-2.9
7.03598516648e58	1.73392157375e56	1.26539191299e59	-4.7
8.78057891575e56	6.26669750041e56	8.36194865367e57	-3.8
7.02754906693e56	6.58945756427e57	8.36270644593e57	-3.9
4.54222102863e59	1.97033547787e57	2.78016600325e59	-4.3
4.47208603846e59	3.26992685723e57	1.94275056566e59	-3.9
2.67482906245e57	6.8604497768e56	1.49863369643e58	-4.2
1.20814733273e58	2.17355413643e57	2.60288803203e58	-4.1
1.86126684516e60	2.9524796329e58	5.74017288457e59	-3.7
1.16281649248e60	1.49406576037e57	4.05414923728e59	-3.9
9.80243601352e55	9.07942494494e57	4.74919092766e57	-3.7
2.38771374749e59	2.25504282101e56	3.85678353976e59	-4.9
6.01327477606e56	2.04336817964e58	1.54781357382e58	-3.3
5.25874392935e59	3.25896947466e57	2.79151672818e59	-4.2
1.30493661355e59	1.37449424662e58	1.93735414643e59	-4.7
8.5237853119e59	2.93291881884e58	5.00273569494e59	-4.4
2.7131665037e56	1.06008032729e58	2.84986074937e58	-3
3.34924510916e58	6.68530774089e56	7.8373896464e58	-4.7
1.88235504853e57	2.53384198765e56	1.51417018927e58	-4.4
1.49415439057e59	1.34195797729e57	1.23611102179e59	-4.3
1.62813253327e59	7.46464964873e58	2.25053330015e59	-3.3
4.64849950538e56	1.16574524162e57	8.4678887273e57	-3.4
2.42464483486e59	2.29961165511e57	2.20269469648e59	-3.3
1.00695724526e59	3.97491485325e57	7.56605757775e58	-4
1.48166789665e60	1.36550527274e57	5.06798609719e59	-4.1
8.19849503401e59	1.06426875833e57	3.86375472724e59	-4.2
1.05999914751e58	4.2445883289e56	2.61838059814e58	-4.2
1.36717141448e57	1.07462371206e58	1.49866561333e58	-4.5
7.84268621955e59	1.17978249883e59	4.85252813504e59	-3.4
4.67661722151e58	3.13582282823e57	4.50322970883e58	-3.7
2.18923201355e58	2.38019325069e56	7.9078654511e58	-4.9
1.19728569366e59	2.50693149593e58	1.23621359814e59	-4.4
1.23254227976e57	3.39163411934e58	2.56648874525e59	-2.9
2.32964530544e59	1.68437531601e56	3.85490908641e59	-4.9
3.58211958167e58	3.15283944407e58	4.56140995617e58	-3.6
7.99284128166e58	1.99942901473e57	7.5869060204e58	-4.2
8.01602389788e56	2.98698176703e56	8.38188524311e57	-3.9
2.57290016957e56	9.80892764406e55	8.66813893936e57	-4.6
4.29024940575e58	1.08938370637e57	4.48022943666e58	-4
3.78647265189e58	2.80889595191e58	4.47691199944e58	-3.9
6.29666907591e58	7.78515474684e58	1.39562947997e59	-3.3
8.90716587213e55	7.0409879189e56	2.89686347581e58	-2.9
2.69169186182e59	3.35640024227e57	1.90635998585e59	-4.3
3.59584840334e59	3.27439467428e58	2.10626374186e59	-3.5
8.5416248695e56	7.89673905251e56	8.37283091007e57	-3.6
3.38897815724e57	2.85545362214e58	4.89427143075e58	-3.1
2.82756172137e57	1.63095442069e56	2.71790501731e58	-4.9
5.40511230548e56	2.29383595767e56	8.50906089012e57	-4.2
4.09666755442e58	6.29075881635e56	7.78826502888e58	-4.6
7.0835738509e58	9.1753428784e56	7.63693142848e58	-4.3
3.88567401533e57	1.59347058381e57	1.47696750123e58	-3.9
3.14550816835e59	8.89028779147e58	1.99041688478e59	-3.9
6.22046094413e56	3.69548928083e56	8.45466638325e57	-4.1
9.20505275415e56	1.74844387373e57	8.80450893e58	-2.9
